148.Green_tailed_Towhee/Green_Tailed_Towhee_0109_797440.jpg, 148
129.Song_Sparrow/Song_Sparrow_0055_121158.jpg, 129
129.Song_Sparrow/Song_Sparrow_0080_121033.jpg, 129
027.Shiny_Cowbird/Shiny_Cowbird_0015_796858.jpg, 27
112.Great_Grey_Shrike/Great_Grey_Shrike_0015_797031.jpg, 112
048.European_Goldfinch/European_Goldfinch_0097_794688.jpg, 48
094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg, 94
071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0005_797062.jpg, 71
033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0019_26803.jpg, 33
112.Great_Grey_Shrike/Great_Grey_Shrike_0054_106768.jpg, 112
023.Brandt_Cormorant/Brandt_Cormorant_0087_23126.jpg, 23
144.Common_Tern/Common_Tern_0078_149161.jpg, 144
143.Caspian_Tern/Caspian_Tern_0058_145886.jpg, 143
072.Pomarine_Jaeger/Pomarine_Jaeger_0056_795770.jpg, 72
132.White_crowned_Sparrow/White_Crowned_Sparrow_0067_127576.jpg, 132
094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0030_85823.jpg, 94
054.Blue_Grosbeak/Blue_Grosbeak_0002_36648.jpg, 54
022.Chuck_will_Widow/Chuck_Will_Widow_0052_796984.jpg, 22
031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0061_795327.jpg, 31
057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0024_39398.jpg, 57
140.Summer_Tanager/Summer_Tanager_0030_139210.jpg, 140
080.Green_Kingfisher/Green_Kingfisher_0093_71185.jpg, 80
153.Philadelphia_Vireo/Philadelphia_Vireo_0083_794761.jpg, 153
016.Painted_Bunting/Painted_Bunting_0079_15197.jpg, 16
130.Tree_Sparrow/Tree_Sparrow_0044_122946.jpg, 130
060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0082_44528.jpg, 60
031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0081_26209.jpg, 31
011.Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg, 11
017.Cardinal/Cardinal_0084_17576.jpg, 17
077.Tropical_Kingbird/Tropical_Kingbird_0044_69815.jpg, 77
013.Bobolink/Bobolink_0056_9080.jpg, 13
131.Vesper_Sparrow/Vesper_Sparrow_0076_125737.jpg, 131
055.Evening_Grosbeak/Evening_Grosbeak_0130_37813.jpg, 55
100.Brown_Pelican/Brown_Pelican_0025_95218.jpg, 100
083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0037_73220.jpg, 83
016.Painted_Bunting/Painted_Bunting_0019_15231.jpg, 16
071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0064_60999.jpg, 71
102.Western_Wood_Pewee/Western_Wood_Pewee_0011_98205.jpg, 102
034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0071_797285.jpg, 34
104.American_Pipit/American_Pipit_0002_100023.jpg, 104
003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg, 3
092.Nighthawk/Nighthawk_0014_82624.jpg, 92
100.Brown_Pelican/Brown_Pelican_0020_95422.jpg, 100
055.Evening_Grosbeak/Evening_Grosbeak_0050_37336.jpg, 55
035.Purple_Finch/Purple_Finch_0004_27565.jpg, 35
010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg, 10
035.Purple_Finch/Purple_Finch_0086_27637.jpg, 35
062.Herring_Gull/Herring_Gull_0047_46218.jpg, 62
145.Elegant_Tern/Elegant_Tern_0099_150682.jpg, 145
118.House_Sparrow/House_Sparrow_0068_113247.jpg, 118
158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0072_797114.jpg, 158
